t,Site,IMSI,TAC,SNR,SVN,GTPUPDLIP,GTPUPULIP,MCC,MNC,LAC,ULI,SAC,TicketType,APN,PATH,LocDomain,Volume,ActiveSecondsDlSum,ActiveSecondsUlSum,BYTESDownlinkSum,BYTESUplinkSum,BYTESRETRASMDownlinkSum,BYTESRETRASMUplinkSum,CXTBytesDLSum,CXTBytesULSum,CXTDurationSum,IfCXTDurationSum,TCPMSLatencyMsecSum,IfTCPMSLatencyMsecSum,TCPNWLatencyMsecSum,IfTCPNWLatencyMsecSum
1433528099,C_gngyserver_NET0,228035760068840,35925406,260838,5,10.67.4.139,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,4,4,957,605,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033740013018,35322206,178774,1,10.67.27.1,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,10,12,25640,10310,0,0,0,0,0,0,31,2,116,2
1433528099,C_gngyserver_NET0,228032800849046,35926306,132588,5,10.9.5.196,213.55.204.144,228,3,7007,-1,45832,3219,unspec,https,0,2,14,15,174479,63141,0,0,0,0,0,0,57,2,75,2
1433528099,C_gngyserver_NET0,228036730049448,35882505,826503,10,10.42.72.115,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,254,526,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800429651,35755806,443930,1,10.67.10.141,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,1,1,272,319,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800324075,35880005,185645,10,10.67.29.193,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,3,2,10,92,520,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035880026709,35374806,519253,1,10.77.0.151,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,3,4,1616,1404,0,0,0,0,0,0,34,1,126,1
1433528099,C_gngyserver_NET0,228032800455823,35928206,18758,5,10.77.0.136,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,8,8,5624,3933,0,0,0,0,0,0,200,1,219,1
1433528099,C_gngyserver_NET0,228036760084337,35744105,270914,1,10.67.28.94,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,6,6,731,608,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800411527,35765206,263782,40,10.67.9.108,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,6,6,29174,12865,0,0,0,0,0,0,25,1,13,1
1433528099,C_gngyserver_NET0,228036750084826,35836806,14581,3,10.42.196.70,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,2,126,226,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035800087588,35744105,248793,1,10.67.17.123,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,3,2,976,699,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810045084,35868505,663303,10,10.67.17.2,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,dns,1,3,6,5,3047,1519,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031890018529,1284600,428894,22,10.8.3.4,213.55.204.145,228,3,6003,-1,53002,3219,unspec,https,0,2,5,6,3836,3597,0,0,0,0,0,0,33,1,135,1
1433528099,C_gngyserver_NET0,228031750088752,35374906,200565,1,10.77.3.137,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,tcp,1,2,4,3,1504,1015,0,0,0,0,0,0,844,1,145,1
1433528099,C_gngyserver_NET0,228035770070324,35388806,425244,68,10.77.0.150,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,1,208,192,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034740016899,35443406,663057,3,10.67.27.14,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,6,9,16530,10587,0,738,0,0,0,0,27,2,157,2
1433528099,C_gngyserver_NET0,228032800444485,1342200,563142,12,10.42.72.42,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,1,4,4,4605,2826,0,190,0,0,0,0,190,1,177,1
1433528099,C_gngyserver_NET0,228035810086218,35876105,759479,10,10.67.27.135,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,6,9,54113,17886,0,0,2314932,1181143,3839,1,13,1,16,1
1433528099,C_gngyserver_NET0,228032800621332,1275200,385235,22,10.8.3.4,213.55.204.141,228,3,6003,-1,54020,3219,unspec,apple_push,0,1,2,2,230,278,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800267079,35744105,249050,1,10.67.64.4,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,17,17,15851,17291,0,0,0,0,0,0,20,1,77,1
1433528099,C_gngyserver_NET0,228034720053177,35868505,4990,9,10.8.3.133,213.55.204.141,228,3,8006,-1,36891,3219,unspec,dns,0,1,1,1,660,304,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800001381,35351406,306512,1,10.8.3.6,213.55.204.143,228,3,6001,-1,31332,3219,unspec,skype_https,0,1,2,3,5842,3516,0,0,0,0,0,0,50,1,24,1
1433528099,C_gngyserver_NET0,228033740006013,35786405,244657,1,10.8.3.132,213.55.204.142,228,3,6003,-1,52703,3219,unspec,facebook_dns,0,4,20,17,28062,36089,0,722,0,0,0,0,48,2,56,2
1433528099,C_gngyserver_NET0,228035830090626,35854605,116188,10,10.67.64.167,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,4,2,777,306,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034750014531,1295700,515856,22,10.8.3.6,213.55.204.143,228,3,6001,-1,51213,3219,unspec,apple_push,0,1,7,7,5795,3834,0,0,0,0,0,0,514,1,204,1
1433528099,C_gngyserver_NET0,228032710012715,35488606,911623,1,10.77.3.137,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,2,36,31,6850,7400,172,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730064130,35827005,520842,10,10.67.10.252,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,8,142,165,86391,33009,19784,1340,0,0,0,0,8171,7,46,7
1433528099,C_gngyserver_NET0,228035840050044,35695306,991014,5,213.55.205.70,213.55.204.144,228,3,7016,-1,24637,3219,unspec,dns,0,1,6,7,1331,665,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830068713,35858805,566497,1,10.77.5.22,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,5,12,3295,3423,0,0,0,0,0,0,13,1,112,1
1433528099,C_gngyserver_NET0,228034700036923,1354100,841022,13,10.8.3.133,213.55.204.144,228,3,8004,-1,35613,3219,unspec,apple_push,0,2,3,4,460,556,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750052388,35437906,180043,5,10.8.3.132,213.55.204.144,228,3,6003,-1,33206,3219,unspec,tcp,0,1,14,17,33083,18373,0,0,0,0,0,0,32,1,138,1
1433528099,C_gngyserver_NET0,228036740048290,35205206,172643,10,10.67.27.129,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,4,4,6840,4652,0,0,0,0,0,0,13,1,29,1
1433528099,C_gngyserver_NET0,228035750096253,35868605,849921,10,10.42.74.71,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,3,4,870,1686,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036780019529,35154206,246416,1,10.67.64.6,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,10,76,85,121835,51394,0,522,0,0,0,0,1805,6,444,6
1433528099,C_gngyserver_NET0,228032800445185,1342000,631820,12,10.67.34.3,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,1,5,789,1574,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830093595,35837406,22758,5,10.77.3.158,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,4,4,3620,2675,0,0,0,0,0,0,12,1,121,1
1433528099,C_gngyserver_NET0,228035740088965,35836806,191682,5,10.8.3.133,213.55.204.142,228,3,8004,-1,59252,3219,unspec,apple_push,0,1,1,1,178,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031770073759,35676506,271437,1,10.77.3.134,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,http,1,4,93,93,6555629,343837,0,0,0,0,0,0,70,4,8,3
1433528099,C_gngyserver_NET0,228032800182817,35444106,676097,3,10.67.10.143,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,udp,1,4,240,240,3024792,3092695,0,0,0,0,0,0,28,2,54,2
1433528099,C_gngyserver_NET0,228032800175537,35198506,983261,5,10.67.65.2,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,6,8,12060,7274,0,0,0,0,0,0,14,1,186,1
1433528099,C_gngyserver_NET0,228032800010920,35188506,638718,1,10.67.65.11,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,36,39,928244,193221,1434,1716,0,0,0,0,21,1,11,1
1433528099,C_gngyserver_NET0,228035760084551,35695706,19726,5,10.8.3.6,213.55.204.146,228,3,6001,-1,31172,3219,unspec,https,0,1,8,8,26735,9499,0,0,0,0,0,0,72,1,55,1
1433528099,C_gngyserver_NET0,228035710090840,35582806,288557,1,10.42.72.254,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,3,4,0,520,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031880037460,1319100,448442,18,10.8.3.5,213.55.204.142,228,3,8004,-1,36289,3219,unspec,android_market,0,1,2,2,112,1286,0,0,0,0,0,0,0,0,190,1
1433528099,C_gngyserver_NET0,228033710064861,35885305,125351,1,10.77.0.141,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,3,9,9,19016,11232,0,0,0,0,0,0,74,2,41,2
1433528099,C_gngyserver_NET0,228035790033622,1300500,435434,13,10.8.3.6,213.55.204.145,228,3,6001,-1,31109,3219,unspec,dns,0,1,1,1,351,133,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031750037668,35374906,472036,1,10.8.3.133,213.55.204.143,228,3,8006,-1,37727,3219,unspec,skype_https,0,1,4,4,10096,39153,0,0,104767,100824,3550,1,407,1,16,1
1433528099,C_gngyserver_NET0,228035720027058,1319900,582106,16,10.8.3.4,213.55.204.144,228,3,6003,-1,33111,3219,unspec,https,0,2,14,16,37358,17442,0,0,0,0,0,0,141,2,126,2
1433528099,C_gngyserver_NET0,228033760023146,35342106,100968,1,213.55.204.69,213.55.204.141,228,3,8004,-1,18491,3219,unspec,http,0,1,1,1,52,52,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750083394,35922806,105806,5,10.67.32.131,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,imap,1,1,5,4,2478,2424,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810083967,35854705,962059,10,10.67.27.135,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,2,2,686,430,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031880024851,1318500,137588,6,10.9.3.132,213.55.204.144,228,3,7016,-1,54636,3219,unspec,https,0,2,4,0,373,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032720053825,35177606,325972,1,10.67.11.15,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,3,11,6,5965,3037,0,0,0,0,0,0,14,1,13,1
1433528099,C_gngyserver_NET0,228035760065612,35695206,141470,5,10.87.0.6,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,22,20,2039109,244778,2868,127,0,0,0,0,18,1,18,1
1433528099,C_gngyserver_NET0,228032800152762,35880405,245744,6,10.200.99.41,213.55.204.143,228,3,22300,-1,45508,3219,unspec,https,0,1,22,18,25455,9604,7423,1608,0,0,0,0,2231,1,91,1
1433528099,C_gngyserver_NET0,228035870025703,35909305,575058,1,10.67.24.1,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,http,1,1,21,22,14274,17372,0,0,0,0,0,0,21,1,6,1
1433528099,C_gngyserver_NET0,228031890021583,35414905,574268,48,10.67.5.239,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,2,7,7,7366,9024,0,0,0,0,0,0,80,2,358,2
1433528099,C_gngyserver_NET0,228035810057350,1362200,774007,12,10.67.27.134,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,4,3,2847,794,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035820034987,35207006,594353,5,10.77.0.148,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,2,644,511,0,0,0,0,0,0,25,1,23,1
1433528099,C_gngyserver_NET0,228031780087192,1275200,468999,22,10.8.3.133,213.55.204.141,228,3,8006,-1,37393,3219,unspec,apple_push,0,1,2,3,230,557,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730053656,35882805,399023,10,10.42.74.170,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,2,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034700054714,35601006,979405,1,10.77.0.151,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,4,4,2075,4871,0,0,0,0,0,0,37,1,32,1
1433528099,C_gngyserver_NET0,228035760078271,35207206,129185,5,10.42.75.18,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,4,4,13928,7277,0,0,0,0,0,0,25,1,0,0
1433528099,C_gngyserver_NET0,228032800820123,35601006,833650,1,10.67.64.7,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,imap,1,1,2,2,4111,1667,0,0,0,0,0,0,23,1,12,1
1433528099,C_gngyserver_NET0,228032800327584,35518806,795929,40,10.67.26.150,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,2,16,18,9166,7348,0,129,0,0,0,0,15,1,34,1
1433528099,C_gngyserver_NET0,228032800296224,35695106,768954,5,10.77.7.6,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,5,8,15,9196,8835,0,474,0,0,0,0,15,1,16,1
1433528099,C_gngyserver_NET0,228036710057382,35676506,690490,1,10.8.3.133,213.55.204.145,228,3,8004,-1,38518,3219,unspec,facebook_dns,0,5,15,21,24563,23146,0,551,0,0,0,0,123,2,56,2
1433528099,C_gngyserver_NET0,228036740057715,35882705,812305,8,10.67.65.1,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,1,5465,1430,0,0,0,0,0,0,14,1,4,1
1433528099,C_gngyserver_NET0,228031780093898,35700006,658114,5,10.8.137.34,213.55.204.144,228,3,12,-1,62170,3219,unspec,https,0,1,6,6,8050,5004,943,1434,0,0,0,0,130,1,42,1
1433528099,C_gngyserver_NET0,228031700080520,35882705,873033,10,10.77.0.159,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,2,2,1618,790,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740057454,35697706,311713,5,10.156.160.247,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,5,80,87,4294478,556041,2428,211,0,0,0,0,171,5,385,5
1433528099,C_gngyserver_NET0,228031870006616,35698506,913545,5,10.67.66.142,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,1,4,4790,3353,0,0,0,0,0,0,18,1,39,1
1433528099,C_gngyserver_NET0,228032800412023,35952306,184366,1,10.67.64.99,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,16,16,3288,3241,0,0,0,0,0,0,23,1,105,1
1433528099,C_gngyserver_NET0,228031770099152,35373706,159444,1,10.8.3.6,213.55.204.146,228,3,6006,-1,35251,3219,unspec,facebook_dns,0,1,1,1,40,126,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032200028385,35305902,651191,85,10.8.3.134,213.55.204.146,228,3,6001,-1,31011,3219,unspec,https,0,2,4,4,1392,1475,0,268,0,0,0,0,642,1,26,1
1433528099,C_gngyserver_NET0,228031770073609,35826705,287373,1,10.67.64.199,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,4,4,3111,3971,0,0,0,0,0,0,175,2,29,2
1433528099,C_gngyserver_NET0,228034720054430,35868505,606865,10,10.67.28.6,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,2,644,511,0,0,0,0,0,0,14,1,48,1
1433528099,C_gngyserver_NET0,228035810092479,35868805,553285,4,10.8.3.133,213.55.204.143,228,3,8004,-1,39026,3219,unspec,apple_push,0,4,15,15,4248,4291,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750059523,35698406,491306,3,213.55.204.70,213.55.204.141,228,3,8004,-1,18704,3219,unspec,apple_push,0,1,9,10,5621,5958,0,3230,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035730056952,1372800,285546,12,10.67.29.182,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,3,3,359,434,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760083306,35925606,615654,5,10.67.2.129,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033700079121,1317000,760496,16,10.8.3.6,213.55.204.146,228,3,6006,-1,32354,3219,unspec,apple_push,0,1,8,8,4993,5197,0,0,9655,8996,719,1,263,1,191,1
1433528099,C_gngyserver_NET0,228031770099016,35374806,317786,1,10.67.28.1,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,1,95,135,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800000349,35558906,17766,1,10.77.1.5,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,1,18,18,75968,41240,0,0,0,0,0,0,46,1,50,1
1433528099,C_gngyserver_NET0,228036740052894,35201906,31339,9,10.67.2.132,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,2,2,2,832,420,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750097432,35438306,454986,5,213.55.204.68,213.55.204.141,228,3,6001,-1,11107,3219,unspec,https,0,1,29,19,55284,20365,32186,350,0,0,0,0,757,1,123,1
1433528099,C_gngyserver_NET0,228035750062821,1372300,183566,12,10.42.72.133,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,1,0,80,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780060024,35472406,239960,30,109.24.54.179,213.55.204.144,208,10,18114,-1,48943,3219,unspec,https,0,3,23,19,11937,4773,0,0,166471,67439,336,1,334,1,69,1
1433528099,C_gngyserver_NET0,228031780079097,35205006,6381,7,10.67.27.15,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,stun,1,2,120,120,12809860,6173802,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035390044469,35818705,735909,1,10.200.99.42,213.55.204.142,228,3,22300,-1,29378,3219,unspec,https,0,1,24,24,26322,10836,0,0,26512,10898,40,1,242,1,63,1
1433528099,C_gngyserver_NET0,228033790014367,35374806,510378,1,10.67.28.102,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,2,899,552,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036750069107,35584606,39761,1,213.55.204.68,213.55.204.145,228,3,6006,-1,14005,3219,unspec,dns,0,1,2,3,2125,2681,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033740031695,35943505,862198,1,10.200.99.42,213.55.204.144,228,3,22300,-1,26768,3219,unspec,xmpp_client,0,1,2,4,165,278,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035820099033,35213606,289948,58,10.42.74.172,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,1,128,181,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036750065498,35586605,721402,1,10.77.7.137,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,http,1,1,18,16,445342,51526,0,0,0,0,0,0,20,1,27,1
1433528099,C_gngyserver_NET0,228032770029397,35283606,709416,1,10.67.8.138,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,240,0,7219,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035770082224,35690006,40445,1,10.42.69.4,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,4,4,1412,2103,0,0,0,0,0,0,13,1,12,1
1433528099,C_gngyserver_NET0,228033710049074,35440604,544271,1,10.8.3.133,213.55.204.145,228,3,8004,-1,56046,3219,unspec,https,0,1,5,5,16858,7528,0,0,0,0,0,0,52,1,17,1
1433528099,C_gngyserver_NET0,228033760002198,35388806,330430,68,10.42.64.30,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,1,1,126,60,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800434531,35925506,371191,4,10.67.64.9,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,dns,1,3,4,4,1699,1140,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750059344,1340600,533830,12,10.8.3.134,213.55.204.145,228,3,6006,-1,32125,3219,unspec,facebook_dns,0,3,3,20,4822,5168,0,0,0,0,0,0,28,1,44,1
1433528099,C_gngyserver_NET0,228033770023206,1293900,653764,13,213.55.204.74,213.55.204.141,228,3,8004,-1,36134,3219,unspec,apple_push,0,2,2,15,493,5080,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031830040225,35883105,125895,5,10.8.3.134,213.55.204.143,228,3,6006,-1,35224,3219,unspec,dns,0,1,3,3,1940,1645,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800029594,35850604,39781,64,10.8.3.6,213.55.204.143,228,3,6006,-1,31407,3219,unspec,tcp,0,2,2,3,256,356,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035740090940,35695706,26368,5,10.67.64.201,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,2,178,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800201019,35443106,963569,3,10.8.3.6,213.55.204.145,228,3,6001,-1,51392,3219,unspec,dns,0,1,3,3,2892,1615,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810046265,35590106,899981,3,10.77.1.150,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,2,24,25,1586013,191624,0,0,0,0,0,0,59,2,19,2
1433528099,C_gngyserver_NET0,228031740070918,35854505,435883,10,10.67.28.125,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,1,128,181,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031790068667,35173406,324602,50,213.55.204.69,213.55.204.145,228,3,8004,-1,19753,3219,unspec,https,0,4,4,4,756,788,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033720020858,35443605,625324,1,10.77.1.15,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800029699,35166606,525174,1,10.67.24.249,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,11,11,12158300,185973,166344,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031750022708,35609906,392827,1,10.8.3.133,213.55.204.144,228,3,8004,-1,38601,3219,unspec,apple_push,0,2,2,4,185,293,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034750020255,1305900,395272,13,10.8.3.4,213.55.204.141,228,3,6003,-1,33334,3219,unspec,pop3s,0,2,3,3,18367,4781,0,0,0,0,0,0,219,1,5,1
1433528099,C_gngyserver_NET0,228032800109592,86492102,13154,12,10.8.3.4,213.55.204.142,228,3,6003,-1,53314,3219,unspec,browsing,0,1,3,4,2210,920,0,0,0,0,0,0,950,1,0,0
1433528099,C_gngyserver_NET0,228035810072400,35205206,106605,10,10.42.66.158,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,13,13,5679,8193,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810098878,35882905,203008,5,10.42.68.6,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,2,2,374,1577,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730100175,35157406,583160,1,10.67.4.252,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,10,159,157,399537,154698,0,302,0,0,0,0,5139,10,833,10
1433528099,C_gngyserver_NET0,228035880041332,35676506,402783,1,10.67.9.108,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,1,1,70,129,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031870047543,35690006,597705,1,10.67.64.199,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,4,4,10165,3648,0,0,0,0,0,0,14,1,31,1
1433528099,C_gngyserver_NET0,228036740075121,35880205,41385,10,10.77.7.9,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,40,64,242,1,0,0,0,0
1433528099,C_gngyserver_NET0,228036750063517,35274506,911901,1,10.67.27.180,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,3,3,973,938,0,0,0,0,0,0,15,1,123,1
1433528099,C_gngyserver_NET0,228035760061874,35854405,707902,5,10.8.3.6,213.55.204.146,228,3,6001,-1,51203,3219,unspec,apple_push,0,1,1,1,190,315,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800426091,35836706,597865,5,10.156.163.227,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,32,32,7556,10954,0,0,0,0,0,0,82,1,123,1
1433528099,C_gngyserver_NET0,228034710039559,1307200,629297,18,213.55.204.75,213.55.204.141,228,3,6003,-1,33147,3219,unspec,apple_push,0,1,2,15,855,4565,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031740073235,35373706,465616,1,10.8.3.6,213.55.204.143,228,3,6006,-1,32372,3219,unspec,xmpp_client,0,1,2,3,127,263,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800187506,35363306,725955,15,10.67.25.6,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,2,18,15,296489,57445,0,903,0,0,0,0,61,2,89,2
1433528099,C_gngyserver_NET0,228032800040900,35725405,115534,49,10.77.0.145,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,4,4,4,808,945,0,0,0,0,0,0,0,0,0,0
